10	4320	1
10	5136	1
10	4739	1
10	1878	1
10	2001	1
10	3444	1
10	4345	1
10	4180	2
10	1347	1
10	5294	1
10	4502	1
10	373	1
10	3403	1
10	480	2
10	1175	2
10	4211	1
10	2179	1
10	3848	1
10	1968	1
10	3947	1
10	4769	1
10	1832	1
11	4592	1
11	728	1
11	4758	1
11	1878	1
11	3455	1
11	484	1
11	295	1
11	4192	1
11	4749	2
11	4261	1
11	447	1
11	1719	1
11	4932	1
11	3198	1
11	3046	1
11	3396	1
11	3469	1
11	5505	1
11	2295	1
11	3875	1
11	2150	1
11	1447	1
11	1111	1
11	4176	1
11	3215	1
11	3946	1
11	1739	1
11	4766	1
11	4398	1
11	430	1
11	2591	1
11	3327	1
11	3629	1
11	1490	1
11	2637	1
11	1939	1
11	4744	1
11	3181	1
11	4399	1
11	1006	1
11	742	1
11	1209	1
11	1214	1
11	1681	1
11	4260	1
11	3045	1
11	428	1
11	2575	1
11	1124	1
12	4592	1
12	727	1
12	1699	1
12	5572	1
12	4303	1
12	4751	1
12	5055	1
12	5090	1
12	2943	1
12	1006	1
12	4749	1
12	4925	1
12	414	2
12	1880	1
12	4450	1
12	4412	1
12	2783	1
12	1998	1
12	5658	1
12	4328	1
12	1444	1
12	1019	1
12	5384	1
12	5407	1
12	2189	1
12	505	1
12	1504	1
12	1588	1
12	5661	1
12	3323	1
12	2275	1
12	2154	1
12	553	1
12	4187	1
13	3951	1
13	1025	1
13	4566	1
13	5214	1
13	1054	1
13	2869	1
13	5317	1
13	325	1
13	4568	1
13	3892	1
13	301	1
13	1981	1
13	1789	1
13	1240	1
13	2388	1
13	2172	1
13	802	1
13	1424	1
13	2684	1
13	3761	1
13	1705	1
13	3929	1
13	4320	1
13	3823	1
13	1270	2
13	514	1
13	1006	2
13	4749	1
13	410	1
13	733	1
13	2170	1
13	1904	1
13	1980	1
13	2166	1
13	3807	1
13	1445	1
13	5344	1
13	862	1
13	4134	1
13	1877	2
13	1715	1
13	4390	1
13	632	1
13	262	1
13	3088	1
13	1866	1
13	2286	1
13	4142	1
13	3445	1
13	4986	1
13	5602	1
13	1972	1
13	513	1
13	3478	1
13	3975	1
13	3084	1
13	2098	1
13	1447	1
13	1888	1
13	703	1
13	731	1
13	4552	1
13	3615	1
13	4817	1
13	2928	1
13	463	1
13	261	1
13	5205	1
13	3924	1
13	1117	1
13	4049	1
13	501	1
13	2331	1
14	3951	1
14	3278	1
14	365	1
14	4835	1
14	819	1
14	1061	1
14	2876	1
14	3166	1
14	3132	1
14	4367	1
14	3848	1
14	4932	1
14	4013	3
14	4439	1
14	796	1
14	3774	1
14	1186	1
14	1197	1
14	1446	1
14	2476	1
14	2190	1
14	789	1
14	5279	2
14	4375	1
14	572	2
14	1334	1
14	3975	1
